timestamp,unit_of_measure,reading_status,value,status,T_cons,_last_updated_utc,calculated,metering_point_id,property,old_timestamp,labels,consumption,temperature,model,larm
2018-11-10 00:00:00+00:00,MWh,measured,2725.41,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-10T00:00:00Z', 'to': '2018-11-11T00:00:00Z', 'value': 1.3699999999998909}",2023-01-25T07:15:53.693000Z,"{'value': 1.4554966861460898, 'normalized_value': 0.05874055706205681, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 3.5494895031}}",TDS15,energy,2018-11-11T00:00:00Z,,1.3699999999998909,3.5494895031,1.521737781576023,False
2018-11-11 00:00:00+00:00,MWh,measured,2726.77,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-11T00:00:00Z', 'to': '2018-11-12T00:00:00Z', 'value': 1.3600000000001273}",2023-01-25T07:15:53.699000Z,"{'value': 1.355153125678796, 'normalized_value': 0.0035766248326390727, 'deviation_type': 'larger', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 4.4276317855}}",TDS15,energy,2018-11-12T00:00:00Z,,1.3600000000001273,4.4276317855,1.4041571109124675,False
2018-11-12 00:00:00+00:00,MWh,measured,2728.1,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-12T00:00:00Z', 'to': '2018-11-13T00:00:00Z', 'value': 1.3299999999999272}",2023-01-25T07:15:53.702000Z,"{'value': 1.3516721122448827, 'normalized_value': 0.01603355728702726, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 4.4566757182}}",TDS15,energy,2018-11-13T00:00:00Z,,1.3299999999999272,4.4566757182,1.4002663615062243,False
2018-11-13 00:00:00+00:00,MWh,measured,2729.68,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-13T00:00:00Z', 'to': '2018-11-14T00:00:00Z', 'value': 1.5799999999999272}",2023-01-25T07:15:53.704000Z,"{'value': 1.5162221527893367, 'normalized_value': 0.042063656102940356, 'deviation_type': 'larger', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 2.9548140923}}",TDS15,energy,2018-11-14T00:00:00Z,,1.5799999999999272,2.9548140923,1.5760968582701533,False
2018-11-14 00:00:00+00:00,MWh,measured,2731.15,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-14T00:00:00Z', 'to': '2018-11-15T00:00:00Z', 'value': 1.4700000000002547}",2023-01-25T07:15:53.708000Z,"{'value': 1.528636108000772, 'normalized_value': 0.038358447568796875, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 2.8329075716}}",TDS15,energy,2018-11-15T00:00:00Z,,1.4700000000002547,2.8329075716,1.589623315556076,False
2018-11-15 00:00:00+00:00,MWh,measured,2732.29,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-15T00:00:00Z', 'to': '2018-11-16T00:00:00Z', 'value': 1.1399999999998727}",2023-01-25T07:15:53.713000Z,"{'value': 1.22924898780813, 'normalized_value': 0.07260448346383998, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 5.4626127382}}",TDS15,energy,2018-11-16T00:00:00Z,,1.1399999999998727,5.4626127382,1.2670760637428031,False
2018-11-16 00:00:00+00:00,MWh,measured,2733.75,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-16T00:00:00Z', 'to': '2018-11-17T00:00:00Z', 'value': 1.4600000000000364}",2023-01-25T07:15:53.717000Z,"{'value': 1.4575624374543863, 'normalized_value': 0.00167235549092995, 'deviation_type': 'larger', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 3.5301457488}}",TDS15,energy,2018-11-17T00:00:00Z,,1.4600000000000364,3.5301457488,1.5223405392084404,False
2018-11-17 00:00:00+00:00,MWh,measured,2735.07,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-17T00:00:00Z', 'to': '2018-11-18T00:00:00Z', 'value': 1.3200000000001637}",2023-01-25T07:15:53.722000Z,"{'value': 1.3890132843553367, 'normalized_value': 0.049685114701550986, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 4.1415317853}}",TDS15,energy,2018-11-18T00:00:00Z,,1.3200000000001637,4.1415317853,1.446498602183364,False
2018-11-18 00:00:00+00:00,MWh,measured,2736.37,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-18T00:00:00Z', 'to': '2018-11-19T00:00:00Z', 'value': 1.2999999999997272}",2023-01-25T07:15:53.725000Z,"{'value': 1.3774760168383375, 'normalized_value': 0.05624491162934205, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 4.2398385406}}",TDS15,energy,2018-11-19T00:00:00Z,,1.2999999999997272,4.2398385406,1.432587628863726,False
2018-11-19 00:00:00+00:00,MWh,measured,2737.76,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-19T00:00:00Z', 'to': '2018-11-20T00:00:00Z', 'value': 1.3900000000003274}",2023-01-25T07:15:53.729000Z,"{'value': 1.4096941432961307, 'normalized_value': 0.013970507992432105, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 3.9626234223}}",TDS15,energy,2018-11-20T00:00:00Z,,1.3900000000003274,3.9626234223,1.4704490166786353,False
2018-11-20 00:00:00+00:00,MWh,measured,2739.16,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-20T00:00:00Z', 'to': '2018-11-21T00:00:00Z', 'value': 1.3999999999996362}",2023-01-25T07:15:53.733000Z,"{'value': 1.348114271471157, 'normalized_value': 0.0384876338946089, 'deviation_type': 'larger', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 4.4863032401}}",TDS15,energy,2018-11-21T00:00:00Z,,1.3999999999996362,4.4863032401,1.3949324580311626,False
2018-11-21 00:00:00+00:00,MWh,measured,2739.77,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-21T00:00:00Z', 'to': '2018-11-22T00:00:00Z', 'value': 0.6100000000001273}",2023-01-25T07:15:53.736000Z,"{'value': 0.8413590086086735, 'normalized_value': 0.2749825059710677, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 9.1949670513}}",TDS15,energy,2018-11-22T00:00:00Z,,0.6100000000001273,9.1949670513,0.9051908525854974,False
2018-11-22 00:00:00+00:00,MWh,measured,2740.49,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-22T00:00:00Z', 'to': '2018-11-23T00:00:00Z', 'value': 0.7199999999997999}",2023-01-25T07:15:53.740000Z,"{'value': 0.920554438993186, 'normalized_value': 0.21786266026019413, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 8.4754682978}}",TDS15,energy,2018-11-23T00:00:00Z,,0.7199999999997999,8.4754682978,1.0021976957731304,False
2018-11-23 00:00:00+00:00,MWh,measured,2741.31,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-23T00:00:00Z', 'to': '2018-11-24T00:00:00Z', 'value': 0.8200000000001637}",2023-01-25T07:15:53.743000Z,"{'value': 1.042155031837069, 'normalized_value': 0.2131688904723698, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 7.1252692342}}",TDS15,energy,2018-11-24T00:00:00Z,,0.8200000000001637,7.1252692342,1.131007338980423,False
2018-11-24 00:00:00+00:00,MWh,measured,2742.29,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-24T00:00:00Z', 'to': '2018-11-25T00:00:00Z', 'value': 0.9800000000000182}",2023-01-25T07:15:53.745000Z,"{'value': 1.0914201258166218, 'normalized_value': 0.10208729267589503, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 6.6515954336}}",TDS15,energy,2018-11-25T00:00:00Z,,0.9800000000000182,6.6515954336,1.1652252682378221,False
2018-11-25 00:00:00+00:00,MWh,measured,2743.3,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-25T00:00:00Z', 'to': '2018-11-26T00:00:00Z', 'value': 1.0100000000002183}",2023-01-25T07:15:53.750000Z,"{'value': 1.1660858757475792, 'normalized_value': 0.13385452906484613, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 5.9907620052}}",TDS15,energy,2018-11-26T00:00:00Z,,1.0100000000002183,5.9907620052,1.2171437387355575,False
2018-11-26 00:00:00+00:00,MWh,measured,2744.28,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-26T00:00:00Z', 'to': '2018-11-27T00:00:00Z', 'value': 0.9800000000000182}",2023-01-25T07:15:53.752000Z,"{'value': 1.098667592371673, 'normalized_value': 0.1080104603026375, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 6.5848906438}}",TDS15,energy,2018-11-27T00:00:00Z,,0.9800000000000182,6.5848906438,1.1702563535480133,False
2018-11-27 00:00:00+00:00,MWh,measured,2745.28,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-27T00:00:00Z', 'to': '2018-11-28T00:00:00Z', 'value': 1.0}",2023-01-25T07:15:53.756000Z,"{'value': 1.194607689496082, 'normalized_value': 0.16290510366476277, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 5.7500162323}}",TDS15,energy,2018-11-28T00:00:00Z,,1.0,5.7500162323,1.2392903638881645,False
2018-11-28 00:00:00+00:00,MWh,measured,2745.92,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-28T00:00:00Z', 'to': '2018-11-29T00:00:00Z', 'value': 0.6399999999998727}",2023-01-25T07:15:53.761000Z,"{'value': 0.8842474830604075, 'normalized_value': 0.27622072749948556, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 8.836874187}}",TDS15,energy,2018-11-29T00:00:00Z,,0.6399999999998727,8.836874187,0.9566745416452231,False
2018-11-29 00:00:00+00:00,MWh,measured,2746.63,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-29T00:00:00Z', 'to': '2018-11-30T00:00:00Z', 'value': 0.7100000000000364}",2023-01-25T07:15:54.233000Z,"{'value': 1.0578058001523956, 'normalized_value': 0.32879929388007856, 'deviation_type': 'smaller', 'deviation_level': 'critical', 'weather_data': {'outdoor_temperature': 6.9705071449}}",TDS15,energy,2018-11-30T00:00:00Z,,0.7100000000000364,6.9705071449,1.1450149374720795,False
2018-11-30 00:00:00+00:00,MWh,measured,2747.5,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-11-30T00:00:00Z', 'to': '2018-12-01T00:00:00Z', 'value': 0.8699999999998909}",2023-01-25T07:15:54.235000Z,"{'value': 1.013200667447197, 'normalized_value': 0.14133495175058103, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 7.4249039888}}",TDS15,energy,2018-12-01T00:00:00Z,,0.8699999999998909,7.4249039888,1.1053212446419916,False
2018-12-01 00:00:00+00:00,MWh,measured,2748.39,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-01T00:00:00Z', 'to': '2018-12-02T00:00:00Z', 'value': 0.8899999999998727}",2023-01-25T07:15:54.241000Z,"{'value': 0.9768900798485229, 'normalized_value': 0.08894560569406487, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 7.831610024}}",TDS15,energy,2018-12-02T00:00:00Z,,0.8899999999998727,7.831610024,1.0682812834320243,False
2018-12-02 00:00:00+00:00,MWh,measured,2749.41,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-02T00:00:00Z', 'to': '2018-12-03T00:00:00Z', 'value': 1.0199999999999818}",2023-01-25T07:15:54.244000Z,"{'value': 1.1563982742126422, 'normalized_value': 0.11795094930034376, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 6.0736852388}}",TDS15,energy,2018-12-03T00:00:00Z,,1.0199999999999818,6.0736852388,1.2099299778683794,False
2018-12-03 00:00:00+00:00,MWh,measured,2750.27,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-03T00:00:00Z', 'to': '2018-12-04T00:00:00Z', 'value': 0.8600000000001273}",2023-01-25T07:15:54.248000Z,"{'value': 1.0530844149713523, 'normalized_value': 0.18335131754511586, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 7.016726315}}",TDS15,energy,2018-12-04T00:00:00Z,,0.8600000000001273,7.016726315,1.1390638567958393,False
2018-12-04 00:00:00+00:00,MWh,measured,2751.39,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-04T00:00:00Z', 'to': '2018-12-05T00:00:00Z', 'value': 1.1199999999998909}",2023-01-25T07:15:54.252000Z,"{'value': 1.1981094136001633, 'normalized_value': 0.06519389023542, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 5.7207525373}}",TDS15,energy,2018-12-05T00:00:00Z,,1.1199999999998909,5.7207525373,1.2405746089500538,False
2018-12-05 00:00:00+00:00,MWh,measured,2752.75,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-05T00:00:00Z', 'to': '2018-12-06T00:00:00Z', 'value': 1.3600000000001273}",2023-01-25T07:15:54.255000Z,"{'value': 1.3481739053281478, 'normalized_value': 0.008771935597656438, 'deviation_type': 'larger', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 4.4858071059}}",TDS15,energy,2018-12-06T00:00:00Z,,1.3600000000001273,4.4858071059,1.3955470456691192,False
2018-12-06 00:00:00+00:00,MWh,measured,2754.23,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-06T00:00:00Z', 'to': '2018-12-07T00:00:00Z', 'value': 1.4800000000000182}",2023-01-25T07:15:54.257000Z,"{'value': 1.5451026178864113, 'normalized_value': 0.042134818187965294, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 2.6759886822}}",TDS15,energy,2018-12-07T00:00:00Z,,1.4800000000000182,2.6759886822,1.6060349133022478,False
2018-12-07 00:00:00+00:00,MWh,measured,2755.91,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-07T00:00:00Z', 'to': '2018-12-08T00:00:00Z', 'value': 1.6799999999998363}",2023-01-25T07:15:54.263000Z,"{'value': 1.700596031711064, 'normalized_value': 0.012111066547947247, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 1.5711677181}}",TDS15,energy,2018-12-08T00:00:00Z,,1.6799999999998363,1.5711677181,1.8071638202781153,False
2018-12-08 00:00:00+00:00,MWh,measured,2757.56,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-08T00:00:00Z', 'to': '2018-12-09T00:00:00Z', 'value': 1.650000000000091}",2023-01-25T07:15:54.267000Z,"{'value': 1.5092616419026823, 'normalized_value': 0.0932498078464274, 'deviation_type': 'larger', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 3.0240079525}}",TDS15,energy,2018-12-09T00:00:00Z,,1.650000000000091,3.0240079525,1.5684966492689458,False
2018-12-09 00:00:00+00:00,MWh,measured,2759.23,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-09T00:00:00Z', 'to': '2018-12-10T00:00:00Z', 'value': 1.6700000000000728}",2023-01-25T07:15:54.271000Z,"{'value': 1.7099617153445203, 'normalized_value': 0.02336994740048678, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 1.5197128096}}",TDS15,energy,2018-12-10T00:00:00Z,,1.6700000000000728,1.5197128096,1.8211517115114013,False
2018-12-10 00:00:00+00:00,MWh,measured,2760.6,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-10T00:00:00Z', 'to': '2018-12-11T00:00:00Z', 'value': 1.3699999999998909}",2023-01-25T07:15:54.274000Z,"{'value': 1.548973704667233, 'normalized_value': 0.11554341053568183, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 2.640110597}}",TDS15,energy,2018-12-11T00:00:00Z,,1.3699999999998909,2.640110597,1.6116387297188794,False
2018-12-11 00:00:00+00:00,MWh,measured,2761.72,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-11T00:00:00Z', 'to': '2018-12-12T00:00:00Z', 'value': 1.1199999999998909}",2023-01-25T07:15:54.276000Z,"{'value': 1.1684884382840603, 'normalized_value': 0.04149672063112182, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 5.9702966213}}",TDS15,energy,2018-12-12T00:00:00Z,,1.1199999999998909,5.9702966213,1.217556038761364,False
2018-12-12 00:00:00+00:00,MWh,measured,2762.67,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-12T00:00:00Z', 'to': '2018-12-13T00:00:00Z', 'value': 0.9500000000002728}",2023-01-25T07:15:54.282000Z,"{'value': 1.0297828516349163, 'normalized_value': 0.07747541290668968, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 7.250993073}}",TDS15,energy,2018-12-13T00:00:00Z,,0.9500000000002728,7.250993073,1.1187860015048148,False
2018-12-13 00:00:00+00:00,MWh,measured,2763.64,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-13T00:00:00Z', 'to': '2018-12-14T00:00:00Z', 'value': 0.9699999999997999}",2023-01-25T07:15:54.284000Z,"{'value': 1.0792833568240925, 'normalized_value': 0.10125548229138882, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 6.76483651}}",TDS15,energy,2018-12-14T00:00:00Z,,0.9699999999997999,6.76483651,1.1568169473253263,False
2018-12-14 00:00:00+00:00,MWh,measured,2764.75,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-14T00:00:00Z', 'to': '2018-12-15T00:00:00Z', 'value': 1.1100000000001273}",2023-01-25T07:15:54.287000Z,"{'value': 1.2556032871839522, 'normalized_value': 0.1159628113991177, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 5.2461800228}}",TDS15,energy,2018-12-15T00:00:00Z,,1.1100000000001273,5.2461800228,1.2927749562747117,False
2018-12-15 00:00:00+00:00,MWh,measured,2765.91,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-15T00:00:00Z', 'to': '2018-12-16T00:00:00Z', 'value': 1.1599999999998545}",2023-01-25T07:15:54.291000Z,"{'value': 1.2376893388784744, 'normalized_value': 0.06276965991241205, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 5.3931497037}}",TDS15,energy,2018-12-16T00:00:00Z,,1.1599999999998545,5.3931497037,1.2745983784175574,False
2018-12-16 00:00:00+00:00,MWh,measured,2767.33,"[{'key': 'calculate_consuming_values', 'val': 'calculate_consuming_values_ok'}, {'key': 'validate_simple_status', 'val': 'validate_simple_ok'}, {'key': 'validate_advanced_status', 'val': 'validate_advanced_ok'}, {'key': 'validate_cross_validated', 'val': 'validate_cv_true'}]","{'from': '2018-12-16T00:00:00Z', 'to': '2018-12-17T00:00:00Z', 'value': 1.4200000000000728}",2023-01-25T07:15:54.295000Z,"{'value': 1.4452027996136187, 'normalized_value': 0.017438936334944873, 'deviation_type': 'smaller', 'deviation_level': 'ok', 'weather_data': {'outdoor_temperature': 3.644840608}}",TDS15,energy,2018-12-17T00:00:00Z,,1.4200000000000728,3.644840608,1.5102279238478533,False
